dataset,num_and_cat,instance_certainty_clf,ac_score_ablation_acc,ac_score_pure_acc,ac_score_proba_acc,ac_score_shap_acc,model_score,dectree_score_acc,ac_score_explan_acc,ac_score_lore_acc
rmftsa,rfc-nosuite,0.2887738095238095,0.44,0.0,0.0,0.44,0.50390625,0.24,0.44,0.32
rmftsa,rfc-nosuite,0.8775354922854918,0.56,0.0,0.0,0.56,0.50390625,0.52,0.52,0.52
rmftsa,rfc-nosuite,0.8113809523809523,0.4,0.0,0.0,0.32,0.50390625,0.28,0.32,0.36
rmftsa,rfc-nosuite,0.5523730158730159,0.56,0.0,0.0,0.56,0.50390625,0.52,0.52,0.52
rmftsa,rfc-nosuite,1.0,0.8,0.0,0.0,0.8,0.50390625,0.8,0.8,0.8
rmftsa,rfc-nosuite,0.6062619047619048,0.48,0.0,0.0,0.4,0.50390625,0.4,0.48,0.64
rmftsa,rfc-nosuite,0.9257142857142857,0.4,0.0,0.0,0.4,0.50390625,0.28,0.28,0.4
rmftsa,rfc-nosuite,0.6973333333333334,0.24,0.0,0.0,0.24,0.50390625,0.24,0.12,0.2
rmftsa,rfc-nosuite,0.6722097902097899,0.6,0.0,0.0,0.56,0.50390625,0.56,0.56,0.56
rmftsa,rfc-nosuite,0.36135714285714293,0.4,0.0,0.0,0.4,0.50390625,0.32,0.52,0.36
rmftsa,rfc-nosuite,0.5246666666666665,0.36,0.0,0.0,0.28,0.50390625,0.36,0.32,0.36
rmftsa,rfc-nosuite,0.5523730158730159,0.56,0.0,0.0,0.56,0.50390625,0.52,0.52,0.36
rmftsa,rfc-nosuite,0.695,0.28,0.0,0.0,0.24,0.50390625,0.32,0.24,0.2
rmftsa,rfc-nosuite,0.9804999999999999,0.68,0.0,0.0,0.68,0.50390625,0.68,0.68,0.68
rmftsa,rfc-nosuite,0.5812557720057718,0.56,0.0,0.0,0.48,0.50390625,0.56,0.52,0.48
rmftsa,rfc-nosuite,0.43099999999999994,0.32,0.0,0.0,0.48,0.50390625,0.36,0.4,0.4
rmftsa,rfc-nosuite,0.5475,0.2,0.0,0.0,0.04,0.50390625,0.2,0.2,0.4
rmftsa,rfc-nosuite,0.7112583527583526,0.76,0.0,0.0,0.76,0.50390625,0.76,0.56,0.76
rmftsa,rfc-nosuite,0.795654761904762,0.4,0.0,0.0,0.44,0.50390625,0.36,0.36,0.4
rmftsa,rfc-nosuite,0.79,0.56,0.0,0.0,0.56,0.50390625,0.52,0.2,0.32
rmftsa,rfc-nosuite,0.4893333333333333,0.28,0.0,0.0,0.52,0.50390625,0.32,0.12,0.32
rmftsa,rfc-nosuite,0.53,0.56,0.0,0.0,0.4,0.50390625,0.48,0.36,0.52
rmftsa,rfc-nosuite,0.41562698412698423,0.44,0.0,0.0,0.56,0.50390625,0.6,0.24,0.52
rmftsa,rfc-nosuite,0.6774047619047618,0.44,0.0,0.0,0.44,0.50390625,0.36,0.32,0.48
rmftsa,rfc-nosuite,0.6733194305694304,0.4,0.0,0.0,0.52,0.50390625,0.48,0.16,0.6
rmftsa,rfc-nosuite,0.3471666666666666,0.4,0.0,0.0,0.16,0.50390625,0.28,0.24,0.2
rmftsa,rfc-nosuite,0.6973333333333334,0.24,0.0,0.0,0.24,0.50390625,0.24,0.12,0.24
rmftsa,rfc-nosuite,0.509,0.28,0.0,0.0,0.2,0.50390625,0.24,0.32,0.36
rmftsa,rfc-nosuite,0.7043095238095237,0.44,0.0,0.0,0.36,0.50390625,0.48,0.68,0.28
rmftsa,rfc-nosuite,0.53,0.36,0.0,0.0,0.2,0.50390625,0.36,0.32,0.32
rmftsa,rfc-nosuite,0.49807142857142866,0.68,0.0,0.0,0.72,0.50390625,0.68,0.64,0.72
rmftsa,rfc-nosuite,0.98,0.6,0.0,0.0,0.6,0.50390625,0.36,0.6,0.6
rmftsa,rfc-nosuite,0.5601212121212121,0.72,0.0,0.0,0.64,0.50390625,0.68,0.64,0.76
rmftsa,rfc-nosuite,0.82,0.36,0.0,0.0,0.48,0.50390625,0.44,0.44,0.28
rmftsa,rfc-nosuite,0.5005,0.48,0.0,0.0,0.28,0.50390625,0.36,0.32,0.32
rmftsa,rfc-nosuite,0.5246666666666667,0.28,0.0,0.0,0.36,0.50390625,0.36,0.36,0.24
rmftsa,rfc-nosuite,0.74,0.48,0.0,0.0,0.16,0.50390625,0.36,0.2,0.2
rmftsa,rfc-nosuite,0.72,0.36,0.0,0.0,0.48,0.50390625,0.4,0.4,0.36
rmftsa,rfc-nosuite,0.904,0.6,0.0,0.0,0.56,0.50390625,0.4,0.6,0.32
rmftsa,rfc-nosuite,0.5523730158730159,0.56,0.0,0.0,0.56,0.50390625,0.52,0.52,0.52
rmftsa,rfc-nosuite,0.74,0.48,0.0,0.0,0.16,0.50390625,0.36,0.36,0.2
rmftsa,rfc-nosuite,0.675,0.32,0.0,0.0,0.28,0.50390625,0.36,0.24,0.36
rmftsa,rfc-nosuite,0.85,0.36,0.0,0.0,0.44,0.50390625,0.32,0.4,0.2
rmftsa,rfc-nosuite,0.6955833333333333,0.32,0.0,0.0,0.24,0.50390625,0.28,0.32,0.32
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,0.9705882352941176,1.0
banknote-authentication,rfc-nosuite,0.98,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,0.8235294117647058,0.9411764705882353,1.0
banknote-authentication,rfc-nosuite,1.0,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,0.8235294117647058
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,0.9705882352941176,0.9941690962099126,1.0,1.0,0.9411764705882353
banknote-authentication,rfc-nosuite,0.97,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.92,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,0.9411764705882353,0.9941690962099126,1.0,0.8235294117647058,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,0.9705882352941176,0.9941690962099126,0.9705882352941176,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,0.9411764705882353,0.9705882352941176
banknote-authentication,rfc-nosuite,0.99,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,0.9705882352941176,1.0
banknote-authentication,rfc-nosuite,0.99,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,0.9705882352941176
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,0.7352941176470589
banknote-authentication,rfc-nosuite,0.99,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,0.7941176470588235,0.9705882352941176,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.76,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,0.6470588235294118,0.7941176470588235
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.98,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,0.9705882352941176,0.9941690962099126,1.0,0.8823529411764706,0.9705882352941176
banknote-authentication,rfc-nosuite,0.98,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.93,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,0.7941176470588235
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.97,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,0.8529411764705882,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.98,1.0,0.0,0.0,0.8529411764705882,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,0.5294117647058824,1.0
banknote-authentication,rfc-nosuite,1.0,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,0.9411764705882353
banknote-authentication,rfc-nosuite,0.72,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,0.7941176470588235
banknote-authentication,rfc-nosuite,0.97,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,0.9411764705882353
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,0.9117647058823529,0.9411764705882353,0.9411764705882353
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,0.8235294117647058,0.9705882352941176,0.9411764705882353
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.92,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,0.8529411764705882,1.0
yeast,rfc-nosuite,0.44,0.5405405405405406,0.0,0.0,0.5405405405405406,0.6091644204851752,0.5405405405405406,,0.5945945945945946
yeast,rfc-nosuite,0.8,0.43243243243243246,0.0,0.0,0.5945945945945946,0.6091644204851752,0.5405405405405406,,0.5405405405405406
yeast,rfc-nosuite,0.69,0.4864864864864865,0.0,0.0,0.7027027027027027,0.6091644204851752,0.5945945945945946,,0.5675675675675675
yeast,rfc-nosuite,0.76,0.6756756756756757,0.0,0.0,0.4864864864864865,0.6091644204851752,0.5405405405405406,,0.5945945945945946
yeast,rfc-nosuite,0.83,0.5405405405405406,0.0,0.0,0.6216216216216216,0.6091644204851752,0.5945945945945946,,0.5675675675675675
yeast,rfc-nosuite,0.4,0.4594594594594595,0.0,0.0,0.2972972972972973,0.6091644204851752,0.40540540540540543,,0.4864864864864865
yeast,rfc-nosuite,0.7,0.5405405405405406,0.0,0.0,0.5675675675675675,0.6091644204851752,0.5945945945945946,,0.7297297297297297
yeast,rfc-nosuite,0.52,0.4864864864864865,0.0,0.0,0.5675675675675675,0.6091644204851752,0.7027027027027027,,0.6216216216216216
yeast,rfc-nosuite,0.53,0.4864864864864865,0.0,0.0,0.32432432432432434,0.6091644204851752,0.4594594594594595,,0.43243243243243246
yeast,rfc-nosuite,0.76,0.5135135135135135,0.0,0.0,0.8108108108108109,0.6091644204851752,0.7837837837837838,,0.8108108108108109
yeast,rfc-nosuite,0.79,0.7567567567567568,0.0,0.0,0.7837837837837838,0.6091644204851752,0.7837837837837838,,0.7837837837837838
yeast,rfc-nosuite,0.84,0.6486486486486487,0.0,0.0,0.6756756756756757,0.6091644204851752,0.5405405405405406,,0.7567567567567568
yeast,rfc-nosuite,0.7,0.6486486486486487,0.0,0.0,0.4594594594594595,0.6091644204851752,0.7027027027027027,,0.6486486486486487
yeast,rfc-nosuite,0.47,0.6216216216216216,0.0,0.0,0.6216216216216216,0.6091644204851752,0.5945945945945946,,0.4864864864864865
yeast,rfc-nosuite,0.81,0.43243243243243246,0.0,0.0,0.5945945945945946,0.6091644204851752,0.6486486486486487,,0.6756756756756757
yeast,rfc-nosuite,0.51,0.5675675675675675,0.0,0.0,0.5405405405405406,0.6091644204851752,0.5135135135135135,,0.6486486486486487
yeast,rfc-nosuite,0.48,0.5405405405405406,0.0,0.0,0.5135135135135135,0.6091644204851752,0.5135135135135135,,0.5135135135135135
yeast,rfc-nosuite,0.73,0.5405405405405406,0.0,0.0,0.32432432432432434,0.6091644204851752,0.5135135135135135,,0.43243243243243246
yeast,rfc-nosuite,0.59,0.5405405405405406,0.0,0.0,0.4864864864864865,0.6091644204851752,0.5405405405405406,,0.43243243243243246
yeast,rfc-nosuite,0.64,0.32432432432432434,0.0,0.0,0.7567567567567568,0.6091644204851752,0.7027027027027027,,0.6756756756756757
yeast,rfc-nosuite,0.78,0.6216216216216216,0.0,0.0,0.6486486486486487,0.6091644204851752,0.6216216216216216,,0.7297297297297297
yeast,rfc-nosuite,0.77,0.3783783783783784,0.0,0.0,0.32432432432432434,0.6091644204851752,0.43243243243243246,,0.43243243243243246
yeast,rfc-nosuite,0.73,0.6486486486486487,0.0,0.0,0.6756756756756757,0.6091644204851752,0.5675675675675675,,0.6216216216216216
yeast,rfc-nosuite,0.42,0.35135135135135137,0.0,0.0,0.4864864864864865,0.6091644204851752,0.5405405405405406,,0.5945945945945946
yeast,rfc-nosuite,0.52,0.43243243243243246,0.0,0.0,0.5135135135135135,0.6091644204851752,0.5945945945945946,,0.5405405405405406
yeast,rfc-nosuite,0.49,0.2972972972972973,0.0,0.0,0.3783783783783784,0.6091644204851752,0.5945945945945946,,0.43243243243243246
yeast,rfc-nosuite,0.5,0.4594594594594595,0.0,0.0,0.6486486486486487,0.6091644204851752,0.5405405405405406,,0.5135135135135135
yeast,rfc-nosuite,0.66,0.4864864864864865,0.0,0.0,0.4594594594594595,0.6091644204851752,0.7027027027027027,,0.7297297297297297
yeast,rfc-nosuite,0.89,0.4864864864864865,0.0,0.0,0.7297297297297297,0.6091644204851752,0.7297297297297297,,0.8108108108108109
yeast,rfc-nosuite,0.64,0.5945945945945946,0.0,0.0,0.4594594594594595,0.6091644204851752,0.4864864864864865,,0.5135135135135135
yeast,rfc-nosuite,0.44,0.2972972972972973,0.0,0.0,0.3783783783783784,0.6091644204851752,0.4864864864864865,,0.40540540540540543
yeast,rfc-nosuite,0.76,0.5405405405405406,0.0,0.0,0.2702702702702703,0.6091644204851752,0.7567567567567568,,0.7027027027027027
yeast,rfc-nosuite,0.32,0.5405405405405406,0.0,0.0,0.5675675675675675,0.6091644204851752,0.7297297297297297,,0.7027027027027027
yeast,rfc-nosuite,0.4,0.5405405405405406,0.0,0.0,0.3783783783783784,0.6091644204851752,0.4864864864864865,,0.4864864864864865
yeast,rfc-nosuite,0.6,0.43243243243243246,0.0,0.0,0.4864864864864865,0.6091644204851752,0.40540540540540543,,0.5135135135135135
yeast,rfc-nosuite,0.48,0.40540540540540543,0.0,0.0,0.40540540540540543,0.6091644204851752,0.4864864864864865,,0.4594594594594595
yeast,rfc-nosuite,0.53,0.5135135135135135,0.0,0.0,0.3783783783783784,0.6091644204851752,0.5135135135135135,,0.4864864864864865
yeast,rfc-nosuite,0.94,0.6756756756756757,0.0,0.0,0.5945945945945946,0.6091644204851752,0.7297297297297297,,0.6756756756756757
yeast,rfc-nosuite,0.8,0.5675675675675675,0.0,0.0,0.40540540540540543,0.6091644204851752,0.5405405405405406,,0.5405405405405406
yeast,rfc-nosuite,0.34,0.4594594594594595,0.0,0.0,0.7567567567567568,0.6091644204851752,0.5945945945945946,,0.6216216216216216
yeast,rfc-nosuite,0.61,0.4864864864864865,0.0,0.0,0.5135135135135135,0.6091644204851752,0.6216216216216216,,0.6486486486486487
yeast,rfc-nosuite,0.52,0.4594594594594595,0.0,0.0,0.4594594594594595,0.6091644204851752,0.5405405405405406,,0.43243243243243246
yeast,rfc-nosuite,0.45,0.43243243243243246,0.0,0.0,0.3783783783783784,0.6091644204851752,0.4594594594594595,,0.3783783783783784
yeast,rfc-nosuite,0.51,0.5135135135135135,0.0,0.0,0.5405405405405406,0.6091644204851752,0.6216216216216216,,0.6486486486486487
yeast,rfc-nosuite,0.67,0.40540540540540543,0.0,0.0,0.43243243243243246,0.6091644204851752,0.5135135135135135,,0.43243243243243246
yeast,rfc-nosuite,0.64,0.6486486486486487,0.0,0.0,0.5675675675675675,0.6091644204851752,0.43243243243243246,,0.5405405405405406
yeast,rfc-nosuite,0.5,0.43243243243243246,0.0,0.0,0.43243243243243246,0.6091644204851752,0.4594594594594595,,0.5405405405405406
yeast,rfc-nosuite,0.6,0.43243243243243246,0.0,0.0,0.7027027027027027,0.6091644204851752,0.7837837837837838,,0.7027027027027027
yeast,rfc-nosuite,0.73,0.6486486486486487,0.0,0.0,0.7027027027027027,0.6091644204851752,0.5675675675675675,,0.7567567567567568
yeast,rfc-nosuite,0.9,0.6216216216216216,0.0,0.0,0.7297297297297297,0.6091644204851752,0.5675675675675675,,0.7837837837837838
rmftsa,rfc-nosuite,0.3573333333333333,0.56,0.0,0.0,0.28,0.50390625,0.56,0.6,0.36
rmftsa,rfc-nosuite,0.4523571428571429,0.48,0.0,0.0,0.24,0.50390625,0.28,0.16,0.32
rmftsa,rfc-nosuite,0.685,0.44,0.0,0.0,0.44,0.50390625,0.4,0.4,0.32
rmftsa,rfc-nosuite,0.825,0.52,0.0,0.0,0.52,0.50390625,0.4,0.36,0.36
rmftsa,rfc-nosuite,0.6215396825396823,0.76,0.0,0.0,0.8,0.50390625,0.76,0.56,0.8
rmftsa,rfc-nosuite,0.833060162060162,0.64,0.0,0.0,0.64,0.50390625,0.52,0.76,0.76
rmftsa,rfc-nosuite,0.2887738095238095,0.44,0.0,0.0,0.44,0.50390625,0.24,0.44,0.32
rmftsa,rfc-nosuite,0.8775354922854918,0.56,0.0,0.0,0.56,0.50390625,0.52,0.52,0.52
rmftsa,rfc-nosuite,0.8113809523809523,0.4,0.0,0.0,0.32,0.50390625,0.28,0.32,0.36
rmftsa,rfc-nosuite,0.5523730158730159,0.56,0.0,0.0,0.56,0.50390625,0.52,0.52,0.52
rmftsa,rfc-nosuite,1.0,0.8,0.0,0.0,0.8,0.50390625,0.8,0.8,0.8
rmftsa,rfc-nosuite,0.6062619047619048,0.48,0.0,0.0,0.4,0.50390625,0.4,0.48,0.64
rmftsa,rfc-nosuite,0.9257142857142857,0.4,0.0,0.0,0.4,0.50390625,0.28,0.28,0.4
rmftsa,rfc-nosuite,0.6973333333333334,0.24,0.0,0.0,0.24,0.50390625,0.24,0.12,0.2
rmftsa,rfc-nosuite,0.6722097902097899,0.6,0.0,0.0,0.56,0.50390625,0.56,0.56,0.56
rmftsa,rfc-nosuite,0.36135714285714293,0.4,0.0,0.0,0.4,0.50390625,0.32,0.52,0.36
rmftsa,rfc-nosuite,0.5246666666666665,0.36,0.0,0.0,0.28,0.50390625,0.36,0.32,0.36
rmftsa,rfc-nosuite,0.5523730158730159,0.56,0.0,0.0,0.56,0.50390625,0.52,0.52,0.36
rmftsa,rfc-nosuite,0.695,0.28,0.0,0.0,0.24,0.50390625,0.32,0.24,0.2
rmftsa,rfc-nosuite,0.9804999999999999,0.68,0.0,0.0,0.68,0.50390625,0.68,0.68,0.68
rmftsa,rfc-nosuite,0.5812557720057718,0.56,0.0,0.0,0.48,0.50390625,0.56,0.52,0.48
rmftsa,rfc-nosuite,0.43099999999999994,0.32,0.0,0.0,0.48,0.50390625,0.36,0.4,0.4
rmftsa,rfc-nosuite,0.5475,0.2,0.0,0.0,0.04,0.50390625,0.2,0.2,0.4
rmftsa,rfc-nosuite,0.7112583527583526,0.76,0.0,0.0,0.76,0.50390625,0.76,0.56,0.76
rmftsa,rfc-nosuite,0.795654761904762,0.4,0.0,0.0,0.44,0.50390625,0.36,0.36,0.4
rmftsa,rfc-nosuite,0.79,0.56,0.0,0.0,0.56,0.50390625,0.52,0.2,0.32
rmftsa,rfc-nosuite,0.4893333333333333,0.28,0.0,0.0,0.52,0.50390625,0.32,0.12,0.32
rmftsa,rfc-nosuite,0.53,0.56,0.0,0.0,0.4,0.50390625,0.48,0.36,0.52
rmftsa,rfc-nosuite,0.41562698412698423,0.44,0.0,0.0,0.56,0.50390625,0.6,0.24,0.52
rmftsa,rfc-nosuite,0.6774047619047618,0.44,0.0,0.0,0.44,0.50390625,0.36,0.32,0.48
rmftsa,rfc-nosuite,0.6733194305694304,0.4,0.0,0.0,0.52,0.50390625,0.48,0.16,0.6
rmftsa,rfc-nosuite,0.3471666666666666,0.4,0.0,0.0,0.16,0.50390625,0.28,0.24,0.2
rmftsa,rfc-nosuite,0.6973333333333334,0.24,0.0,0.0,0.24,0.50390625,0.24,0.12,0.24
rmftsa,rfc-nosuite,0.509,0.28,0.0,0.0,0.2,0.50390625,0.24,0.32,0.36
rmftsa,rfc-nosuite,0.7043095238095237,0.44,0.0,0.0,0.36,0.50390625,0.48,0.68,0.28
rmftsa,rfc-nosuite,0.53,0.36,0.0,0.0,0.2,0.50390625,0.36,0.32,0.32
rmftsa,rfc-nosuite,0.49807142857142866,0.68,0.0,0.0,0.72,0.50390625,0.68,0.64,0.72
rmftsa,rfc-nosuite,0.98,0.6,0.0,0.0,0.6,0.50390625,0.36,0.6,0.6
rmftsa,rfc-nosuite,0.5601212121212121,0.72,0.0,0.0,0.64,0.50390625,0.68,0.64,0.76
rmftsa,rfc-nosuite,0.82,0.36,0.0,0.0,0.48,0.50390625,0.44,0.44,0.28
rmftsa,rfc-nosuite,0.5005,0.48,0.0,0.0,0.28,0.50390625,0.36,0.32,0.32
rmftsa,rfc-nosuite,0.5246666666666667,0.28,0.0,0.0,0.36,0.50390625,0.36,0.36,0.24
rmftsa,rfc-nosuite,0.74,0.48,0.0,0.0,0.16,0.50390625,0.36,0.2,0.2
rmftsa,rfc-nosuite,0.72,0.36,0.0,0.0,0.48,0.50390625,0.4,0.4,0.36
rmftsa,rfc-nosuite,0.904,0.6,0.0,0.0,0.56,0.50390625,0.4,0.6,0.32
rmftsa,rfc-nosuite,0.5523730158730159,0.56,0.0,0.0,0.56,0.50390625,0.52,0.52,0.52
rmftsa,rfc-nosuite,0.74,0.48,0.0,0.0,0.16,0.50390625,0.36,0.36,0.2
rmftsa,rfc-nosuite,0.675,0.32,0.0,0.0,0.28,0.50390625,0.36,0.24,0.36
rmftsa,rfc-nosuite,0.85,0.36,0.0,0.0,0.44,0.50390625,0.32,0.4,0.2
rmftsa,rfc-nosuite,0.6955833333333333,0.32,0.0,0.0,0.24,0.50390625,0.28,0.32,0.32
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,0.9705882352941176,1.0
banknote-authentication,rfc-nosuite,0.98,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,0.8235294117647058,0.9411764705882353,1.0
banknote-authentication,rfc-nosuite,1.0,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,0.8235294117647058
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,0.9705882352941176,0.9941690962099126,1.0,1.0,0.9411764705882353
banknote-authentication,rfc-nosuite,0.97,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.92,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,0.9411764705882353,0.9941690962099126,1.0,0.8235294117647058,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,0.9705882352941176,0.9941690962099126,0.9705882352941176,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,0.9411764705882353,0.9705882352941176
banknote-authentication,rfc-nosuite,0.99,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,0.9705882352941176,1.0
banknote-authentication,rfc-nosuite,0.99,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,1.0,0.9705882352941176
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,0.7352941176470589
banknote-authentication,rfc-nosuite,0.99,0.9705882352941176,0.0,0.0,1.0,0.9941690962099126,0.7941176470588235,0.9705882352941176,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.99,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,0.76,1.0,0.0,0.0,1.0,0.9941690962099126,0.9705882352941176,0.6470588235294118,0.7941176470588235
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
banknote-authentication,rfc-nosuite,1.0,1.0,0.0,0.0,1.0,0.9941690962099126,1.0,1.0,1.0
